STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,DAPR,MDPR,PRCP,SNOW,SNWD,TMAX,TMIN,TOBS,WESD,WESF,WT01,WT03,WT04,WT05,WT06,WT11
US1ILCE0005,"CHARLESTON 0.9 S, IL US",39.472102,-88.176334,207,4/3/15,.,.,0.13,.,.,.,.,.,.,.,.,,,,,
US1ILCE0005,"CHARLESTON 0.9 S, IL US",39.472102,-88.176334,207,4/4/15,.,.,0.17,.,.,.,.,.,.,.,.,,,,,
US1ILCE0005,"CHARLESTON 0.9 S, IL US",39.472102,-88.176334,207,4/5/15,.,.,0,0,.,.,.,.,.,.,.,,,,,
US1ILCE0005,"CHARLESTON 0.9 S, IL US",39.472102,-88.176334,207,4/6/15,.,.,0,0,.,.,.,.,.,.,.,,,,,
US1ILCE0005,"CHARLESTON 0.9 S, IL US",39.472102,-88.176334,207,4/7/15,.,.,0.05,.,.,.,.,.,.,.,.,,,,,
US1ILCE0005,"CHARLESTON 0.9 S, IL US",39.472102,-88.176334,207,4/8/15,.,.,0.53,.,.,.,.,.,.,.,.,,,,,
US1ILCE0005,"CHARLESTON 0.9 S, IL US",39.472102,-88.176334,207,4/9/15,.,.,0.13,.,.,.,.,.,.,.,.,,,,,
US1ILCE0005,"CHARLESTON 0.9 S, IL US",39.472102,-88.176334,207,4/10/15,.,.,0.94,.,.,.,.,.,.,.,.,,,,,
US1ILCE0005,"CHARLESTON 0.9 S, IL US",39.472102,-88.176334,207,4/11/15,.,.,0,0,.,.,.,.,.,.,.,,,,,
US1ILCE0005,"CHARLESTON 0.9 S, IL US",39.472102,-88.176334,207,4/12/15,.,.,0,0,.,.,.,.,.,.,.,,,,,
US1ILCE0005,"CHARLESTON 0.9 S, IL US",39.472102,-88.176334,207,4/13/15,.,.,0,0,.,.,.,.,.,.,.,,,,,
US1ILCE0005,"CHARLESTON 0.9 S, IL US",39.472102,-88.176334,207,4/14/15,.,.,0.33,.,.,.,.,.,.,.,.,,,,,
US1ILCE0005,"CHARLESTON 0.9 S, IL US",39.472102,-88.176334,207,4/15/15,.,.,0,0,.,.,.,.,.,.,.,,,,,
US1ILCE0005,"CHARLESTON 0.9 S, IL US",39.472102,-88.176334,207,4/16/15,.,.,0.01,.,.,.,.,.,.,.,.,,,,,
US1ILCE0005,"CHARLESTON 0.9 S, IL US",39.472102,-88.176334,207,4/17/15,.,.,0,0,.,.,.,.,.,.,.,,,,,
US1ILCE0005,"CHARLESTON 0.9 S, IL US",39.472102,-88.176334,207,4/18/15,.,.,0,0,.,.,.,.,.,.,.,,,,,
US1ILCE0005,"CHARLESTON 0.9 S, IL US",39.472102,-88.176334,207,4/19/15,.,.,0,0,.,.,.,.,.,.,.,,,,,
US1ILCE0005,"CHARLESTON 0.9 S, IL US",39.472102,-88.176334,207,4/20/15,.,.,0.79,.,.,.,.,.,.,.,.,,,,,
US1ILCE0005,"CHARLESTON 0.9 S, IL US",39.472102,-88.176334,207,4/21/15,.,.,0.01,.,.,.,.,.,.,.,.,,,,,
US1ILCE0005,"CHARLESTON 0.9 S, IL US",39.472102,-88.176334,207,4/22/15,.,.,0,.,.,.,.,.,.,.,.,,,,,
US1ILCE0005,"CHARLESTON 0.9 S, IL US",39.472102,-88.176334,207,4/23/15,.,.,0,0,.,.,.,.,.,.,.,,,,,
US1ILCE0005,"CHARLESTON 0.9 S, IL US",39.472102,-88.176334,207,4/24/15,.,.,0,0,.,.,.,.,.,.,.,,,,,
US1ILCE0005,"CHARLESTON 0.9 S, IL US",39.472102,-88.176334,207,4/25/15,.,.,0.02,.,.,.,.,.,.,.,.,,,,,
US1ILCE0005,"CHARLESTON 0.9 S, IL US",39.472102,-88.176334,207,4/26/15,.,.,0.25,.,.,.,.,.,.,.,.,,,,,
US1ILCE0005,"CHARLESTON 0.9 S, IL US",39.472102,-88.176334,207,4/27/15,.,.,0,0,.,.,.,.,.,.,.,,,,,
US1ILCE0005,"CHARLESTON 0.9 S, IL US",39.472102,-88.176334,207,4/28/15,.,.,0,0,.,.,.,.,.,.,.,,,,,
US1ILCE0005,"CHARLESTON 0.9 S, IL US",39.472102,-88.176334,207,4/29/15,.,.,0,0,.,.,.,.,.,.,.,,,,,
US1ILCE0005,"CHARLESTON 0.9 S, IL US",39.472102,-88.176334,207,4/30/15,.,.,0.16,.,.,.,.,.,.,.,.,,,,,
US1ILCE0005,"CHARLESTON 0.9 S, IL US",39.472102,-88.176334,207,5/1/15,.,.,0,0,.,.,.,.,.,.,.,,,,,
US1ILCE0005,"CHARLESTON 0.9 S, IL US",39.472102,-88.176334,207,5/2/15,.,.,0,0,.,.,.,.,.,.,.,,,,,
US1ILCE0005,"CHARLESTON 0.9 S, IL US",39.472102,-88.176334,207,5/3/15,.,.,0,0,.,.,.,.,.,.,.,,,,,
US1ILCE0005,"CHARLESTON 0.9 S, IL US",39.472102,-88.176334,207,5/4/15,.,.,0,.,.,.,.,.,.,.,.,,,,,
US1ILCE0005,"CHARLESTON 0.9 S, IL US",39.472102,-88.176334,207,5/5/15,.,.,0.05,.,.,.,.,.,.,.,.,,,,,
US1ILCE0005,"CHARLESTON 0.9 S, IL US",39.472102,-88.176334,207,5/6/15,.,.,0,0,.,.,.,.,.,.,.,,,,,
US1ILCE0005,"CHARLESTON 0.9 S, IL US",39.472102,-88.176334,207,5/7/15,.,.,0,0,.,.,.,.,.,.,.,,,,,
US1ILCE0005,"CHARLESTON 0.9 S, IL US",39.472102,-88.176334,207,5/8/15,.,.,0,0,.,.,.,.,.,.,.,,,,,
US1ILCE0005,"CHARLESTON 0.9 S, IL US",39.472102,-88.176334,207,5/9/15,.,.,0.45,.,.,.,.,.,.,.,.,,,,,
US1ILCE0005,"CHARLESTON 0.9 S, IL US",39.472102,-88.176334,207,5/10/15,.,.,0.43,.,.,.,.,.,.,.,.,,,,,
US1ILCE0005,"CHARLESTON 0.9 S, IL US",39.472102,-88.176334,207,5/11/15,.,.,0.72,.,.,.,.,.,.,.,.,,,,,
US1ILCE0005,"CHARLESTON 0.9 S, IL US",39.472102,-88.176334,207,5/12/15,.,.,0.07,.,.,.,.,.,.,.,.,,,,,
US1ILCE0005,"CHARLESTON 0.9 S, IL US",39.472102,-88.176334,207,5/13/15,.,.,0,.,.,.,.,.,.,.,.,,,,,
US1ILCE0005,"CHARLESTON 0.9 S, IL US",39.472102,-88.176334,207,5/14/15,.,.,0,0,.,.,.,.,.,.,.,,,,,
US1ILCE0005,"CHARLESTON 0.9 S, IL US",39.472102,-88.176334,207,5/15/15,.,.,0,.,.,.,.,.,.,.,.,,,,,
US1ILCE0005,"CHARLESTON 0.9 S, IL US",39.472102,-88.176334,207,5/16/15,.,.,0.06,.,.,.,.,.,.,.,.,,,,,
US1ILCE0005,"CHARLESTON 0.9 S, IL US",39.472102,-88.176334,207,5/17/15,.,.,0,.,.,.,.,.,.,.,.,,,,,
US1ILCE0005,"CHARLESTON 0.9 S, IL US",39.472102,-88.176334,207,5/18/15,.,.,0,0,.,.,.,.,.,.,.,,,,,
US1ILCE0005,"CHARLESTON 0.9 S, IL US",39.472102,-88.176334,207,5/19/15,.,.,0,0,.,.,.,.,.,.,.,,,,,
US1ILCE0005,"CHARLESTON 0.9 S, IL US",39.472102,-88.176334,207,5/20/15,.,.,0,0,.,.,.,.,.,.,.,,,,,
US1ILCE0005,"CHARLESTON 0.9 S, IL US",39.472102,-88.176334,207,5/21/15,.,.,0.08,.,.,.,.,.,.,.,.,,,,,
US1ILCE0005,"CHARLESTON 0.9 S, IL US",39.472102,-88.176334,207,5/22/15,.,.,0,0,.,.,.,.,.,.,.,,,,,
US1ILCE0005,"CHARLESTON 0.9 S, IL US",39.472102,-88.176334,207,5/23/15,.,.,0,0,.,.,.,.,.,.,.,,,,,
US1ILCE0005,"CHARLESTON 0.9 S, IL US",39.472102,-88.176334,207,5/24/15,.,.,0,0,.,.,.,.,.,.,.,,,,,
US1ILCE0005,"CHARLESTON 0.9 S, IL US",39.472102,-88.176334,207,5/25/15,.,.,0.12,.,.,.,.,.,.,.,.,,,,,
US1ILCE0005,"CHARLESTON 0.9 S, IL US",39.472102,-88.176334,207,5/26/15,.,.,0.01,.,.,.,.,.,.,.,.,,,,,
US1ILCE0005,"CHARLESTON 0.9 S, IL US",39.472102,-88.176334,207,5/27/15,.,.,0.38,.,.,.,.,.,.,.,.,,,,,
US1ILCE0005,"CHARLESTON 0.9 S, IL US",39.472102,-88.176334,207,5/28/15,.,.,0,0,.,.,.,.,.,.,.,,,,,
US1ILCE0005,"CHARLESTON 0.9 S, IL US",39.472102,-88.176334,207,5/30/15,2,0.06,.,.,.,.,.,.,.,.,.,,,,,
US1ILCE0005,"CHARLESTON 0.9 S, IL US",39.472102,-88.176334,207,5/31/15,.,.,0.8,.,.,.,.,.,.,.,.,,,,,
US1ILCE0005,"CHARLESTON 0.9 S, IL US",39.472102,-88.176334,207,6/1/15,.,.,0.02,.,.,.,.,.,.,.,.,,,,,
US1ILCE0005,"CHARLESTON 0.9 S, IL US",39.472102,-88.176334,207,6/2/15,.,.,0,0,.,.,.,.,.,.,.,,,,,
US1ILCE0005,"CHARLESTON 0.9 S, IL US",39.472102,-88.176334,207,6/3/15,.,.,0,0,.,.,.,.,.,.,.,,,,,
US1ILCE0005,"CHARLESTON 0.9 S, IL US",39.472102,-88.176334,207,6/4/15,.,.,0,0,.,.,.,.,.,.,.,,,,,
US1ILCE0005,"CHARLESTON 0.9 S, IL US",39.472102,-88.176334,207,6/5/15,.,.,0,0,.,.,.,.,.,.,.,,,,,
US1ILCE0005,"CHARLESTON 0.9 S, IL US",39.472102,-88.176334,207,6/6/15,.,.,0,0,.,.,.,.,.,.,.,,,,,
US1ILCE0005,"CHARLESTON 0.9 S, IL US",39.472102,-88.176334,207,6/7/15,.,.,0,0,.,.,.,.,.,.,.,,,,,
US1ILCE0005,"CHARLESTON 0.9 S, IL US",39.472102,-88.176334,207,6/8/15,.,.,1.78,.,.,.,.,.,.,.,.,,,,,
US1ILCE0005,"CHARLESTON 0.9 S, IL US",39.472102,-88.176334,207,6/9/15,.,.,0,0,.,.,.,.,.,.,.,,,,,
US1ILCE0005,"CHARLESTON 0.9 S, IL US",39.472102,-88.176334,207,6/10/15,.,.,0,0,.,.,.,.,.,.,.,,,,,
US1ILCE0005,"CHARLESTON 0.9 S, IL US",39.472102,-88.176334,207,6/11/15,.,.,0,0,.,.,.,.,.,.,.,,,,,
US1ILCE0005,"CHARLESTON 0.9 S, IL US",39.472102,-88.176334,207,6/12/15,.,.,0,0,.,.,.,.,.,.,.,,,,,
US1ILCE0005,"CHARLESTON 0.9 S, IL US",39.472102,-88.176334,207,6/14/15,2,0.14,.,.,.,.,.,.,.,.,.,,,,,
US1ILCE0005,"CHARLESTON 0.9 S, IL US",39.472102,-88.176334,207,6/15/15,.,.,0.26,.,.,.,.,.,.,.,.,,,,,
US1ILCE0005,"CHARLESTON 0.9 S, IL US",39.472102,-88.176334,207,6/16/15,.,.,0.79,.,.,.,.,.,.,.,.,,,,,
US1ILCE0005,"CHARLESTON 0.9 S, IL US",39.472102,-88.176334,207,6/17/15,.,.,0.44,.,.,.,.,.,.,.,.,,,,,
US1ILCE0005,"CHARLESTON 0.9 S, IL US",39.472102,-88.176334,207,6/18/15,.,.,0.14,.,.,.,.,.,.,.,.,,,,,
US1ILCE0005,"CHARLESTON 0.9 S, IL US",39.472102,-88.176334,207,6/20/15,2,2.06,.,.,.,.,.,.,.,.,.,,,,,
US1ILCE0005,"CHARLESTON 0.9 S, IL US",39.472102,-88.176334,207,6/21/15,.,.,0.09,.,.,.,.,.,.,.,.,,,,,
US1ILCE0005,"CHARLESTON 0.9 S, IL US",39.472102,-88.176334,207,6/22/15,.,.,0.37,.,.,.,.,.,.,.,.,,,,,
US1ILCE0005,"CHARLESTON 0.9 S, IL US",39.472102,-88.176334,207,6/23/15,.,.,0,0,.,.,.,.,.,.,.,,,,,
US1ILCE0005,"CHARLESTON 0.9 S, IL US",39.472102,-88.176334,207,6/24/15,.,.,0,.,.,.,.,.,.,.,.,,,,,
US1ILCE0005,"CHARLESTON 0.9 S, IL US",39.472102,-88.176334,207,6/25/15,.,.,0.45,.,.,.,.,.,.,.,.,,,,,
US1ILCE0005,"CHARLESTON 0.9 S, IL US",39.472102,-88.176334,207,6/26/15,.,.,0.07,.,.,.,.,.,.,.,.,,,,,
US1ILCE0005,"CHARLESTON 0.9 S, IL US",39.472102,-88.176334,207,6/27/15,.,.,0.3,.,.,.,.,.,.,.,.,,,,,
US1ILCE0005,"CHARLESTON 0.9 S, IL US",39.472102,-88.176334,207,6/28/15,.,.,0,0,.,.,.,.,.,.,.,,,,,
US1ILCE0005,"CHARLESTON 0.9 S, IL US",39.472102,-88.176334,207,6/29/15,.,.,0.68,.,.,.,.,.,.,.,.,,,,,
US1ILCE0005,"CHARLESTON 0.9 S, IL US",39.472102,-88.176334,207,6/30/15,.,.,0.01,.,.,.,.,.,.,.,.,,,,,
US1ILCE0005,"CHARLESTON 0.9 S, IL US",39.472102,-88.176334,207,7/1/15,.,.,0.61,.,.,.,.,.,.,.,.,,,,,
US1ILCE0005,"CHARLESTON 0.9 S, IL US",39.472102,-88.176334,207,7/2/15,.,.,0.14,.,.,.,.,.,.,.,.,,,,,
US1ILCE0005,"CHARLESTON 0.9 S, IL US",39.472102,-88.176334,207,7/3/15,.,.,0,0,.,.,.,.,.,.,.,,,,,
US1ILCE0005,"CHARLESTON 0.9 S, IL US",39.472102,-88.176334,207,7/4/15,.,.,0,0,.,.,.,.,.,.,.,,,,,
US1ILCE0005,"CHARLESTON 0.9 S, IL US",39.472102,-88.176334,207,7/5/15,.,.,0,0,.,.,.,.,.,.,.,,,,,
US1ILCE0005,"CHARLESTON 0.9 S, IL US",39.472102,-88.176334,207,7/6/15,.,.,0,0,.,.,.,.,.,.,.,,,,,
US1ILCE0005,"CHARLESTON 0.9 S, IL US",39.472102,-88.176334,207,7/7/15,.,.,0,.,.,.,.,.,.,.,.,,,,,
US1ILCE0005,"CHARLESTON 0.9 S, IL US",39.472102,-88.176334,207,7/8/15,.,.,0.73,.,.,.,.,.,.,.,.,,,,,
US1ILCE0005,"CHARLESTON 0.9 S, IL US",39.472102,-88.176334,207,7/9/15,.,.,0.38,.,.,.,.,.,.,.,.,,,,,
US1ILCE0005,"CHARLESTON 0.9 S, IL US",39.472102,-88.176334,207,7/10/15,.,.,0.07,.,.,.,.,.,.,.,.,,,,,
US1ILCE0005,"CHARLESTON 0.9 S, IL US",39.472102,-88.176334,207,7/11/15,.,.,0.12,.,.,.,.,.,.,.,.,,,,,
US1ILCE0005,"CHARLESTON 0.9 S, IL US",39.472102,-88.176334,207,7/12/15,.,.,0.18,.,.,.,.,.,.,.,.,,,,,
US1ILCE0005,"CHARLESTON 0.9 S, IL US",39.472102,-88.176334,207,7/13/15,.,.,0,0,.,.,.,.,.,.,.,,,,,
US1ILCE0005,"CHARLESTON 0.9 S, IL US",39.472102,-88.176334,207,7/14/15,.,.,0.88,.,.,.,.,.,.,.,.,,,,,
US1ILCE0005,"CHARLESTON 0.9 S, IL US",39.472102,-88.176334,207,7/15/15,.,.,0,.,.,.,.,.,.,.,.,,,,,
US1ILCE0005,"CHARLESTON 0.9 S, IL US",39.472102,-88.176334,207,7/16/15,.,.,0,0,.,.,.,.,.,.,.,,,,,
US1ILCE0005,"CHARLESTON 0.9 S, IL US",39.472102,-88.176334,207,7/17/15,.,.,0,0,.,.,.,.,.,.,.,,,,,
US1ILCE0005,"CHARLESTON 0.9 S, IL US",39.472102,-88.176334,207,7/18/15,.,.,0,0,.,.,.,.,.,.,.,,,,,
US1ILCE0005,"CHARLESTON 0.9 S, IL US",39.472102,-88.176334,207,7/19/15,.,.,0.02,.,.,.,.,.,.,.,.,,,,,
US1ILCE0005,"CHARLESTON 0.9 S, IL US",39.472102,-88.176334,207,7/20/15,.,.,0.05,.,.,.,.,.,.,.,.,,,,,
US1ILCE0005,"CHARLESTON 0.9 S, IL US",39.472102,-88.176334,207,7/21/15,.,.,0.05,.,.,.,.,.,.,.,.,,,,,
US1ILCE0005,"CHARLESTON 0.9 S, IL US",39.472102,-88.176334,207,7/22/15,.,.,0,0,.,.,.,.,.,.,.,,,,,
US1ILCE0005,"CHARLESTON 0.9 S, IL US",39.472102,-88.176334,207,7/23/15,.,.,0,0,.,.,.,.,.,.,.,,,,,
US1ILCE0005,"CHARLESTON 0.9 S, IL US",39.472102,-88.176334,207,7/24/15,.,.,0,0,.,.,.,.,.,.,.,,,,,
US1ILCE0005,"CHARLESTON 0.9 S, IL US",39.472102,-88.176334,207,7/25/15,.,.,0,0,.,.,.,.,.,.,.,,,,,
US1ILCE0005,"CHARLESTON 0.9 S, IL US",39.472102,-88.176334,207,8/11/15,17,1.04,.,.,.,.,.,.,.,.,.,,,,,
US1ILCE0005,"CHARLESTON 0.9 S, IL US",39.472102,-88.176334,207,8/12/15,.,.,0,0,.,.,.,.,.,.,.,,,,,
US1ILCE0005,"CHARLESTON 0.9 S, IL US",39.472102,-88.176334,207,8/13/15,.,.,0,0,.,.,.,.,.,.,.,,,,,
US1ILCE0005,"CHARLESTON 0.9 S, IL US",39.472102,-88.176334,207,8/14/15,.,.,0,0,.,.,.,.,.,.,.,,,,,
US1ILCE0005,"CHARLESTON 0.9 S, IL US",39.472102,-88.176334,207,8/15/15,.,.,0,0,.,.,.,.,.,.,.,,,,,
US1ILCE0005,"CHARLESTON 0.9 S, IL US",39.472102,-88.176334,207,8/16/15,.,.,0,0,.,.,.,.,.,.,.,,,,,
US1ILCE0005,"CHARLESTON 0.9 S, IL US",39.472102,-88.176334,207,8/17/15,.,.,0,0,.,.,.,.,.,.,.,,,,,
US1ILCE0005,"CHARLESTON 0.9 S, IL US",39.472102,-88.176334,207,8/21/15,4,0.63,.,.,.,.,.,.,.,.,.,,,,,
US1ILCE0005,"CHARLESTON 0.9 S, IL US",39.472102,-88.176334,207,8/22/15,.,.,0,0,.,.,.,.,.,.,.,,,,,
US1ILCE0005,"CHARLESTON 0.9 S, IL US",39.472102,-88.176334,207,8/23/15,.,.,0,0,.,.,.,.,.,.,.,,,,,
US1ILCE0005,"CHARLESTON 0.9 S, IL US",39.472102,-88.176334,207,8/24/15,.,.,0,0,.,.,.,.,.,.,.,,,,,
US1ILCE0005,"CHARLESTON 0.9 S, IL US",39.472102,-88.176334,207,8/25/15,.,.,0,0,.,.,.,.,.,.,.,,,,,
US1ILCE0005,"CHARLESTON 0.9 S, IL US",39.472102,-88.176334,207,8/26/15,.,.,0,0,.,.,.,.,.,.,.,,,,,
US1ILCE0005,"CHARLESTON 0.9 S, IL US",39.472102,-88.176334,207,8/27/15,.,.,0,0,.,.,.,.,.,.,.,,,,,
US1ILCE0005,"CHARLESTON 0.9 S, IL US",39.472102,-88.176334,207,8/28/15,.,.,0,0,.,.,.,.,.,.,.,,,,,
US1ILCE0005,"CHARLESTON 0.9 S, IL US",39.472102,-88.176334,207,8/29/15,.,.,0,0,.,.,.,.,.,.,.,,,,,
US1ILCE0005,"CHARLESTON 0.9 S, IL US",39.472102,-88.176334,207,8/30/15,.,.,0,0,.,.,.,.,.,.,.,,,,,
US1ILCE0005,"CHARLESTON 0.9 S, IL US",39.472102,-88.176334,207,8/31/15,.,.,0,0,.,.,.,.,.,.,.,,,,,
US1ILCE0005,"CHARLESTON 0.9 S, IL US",39.472102,-88.176334,207,9/10/15,10,1.97,.,.,.,.,.,.,.,.,.,,,,,
US1ILCE0005,"CHARLESTON 0.9 S, IL US",39.472102,-88.176334,207,9/11/15,.,.,0.29,.,.,.,.,.,.,.,.,,,,,
US1ILCE0005,"CHARLESTON 0.9 S, IL US",39.472102,-88.176334,207,9/12/15,.,.,0.21,.,.,.,.,.,.,.,.,,,,,
US1ILCE0005,"CHARLESTON 0.9 S, IL US",39.472102,-88.176334,207,9/13/15,.,.,0.01,.,.,.,.,.,.,.,.,,,,,
US1ILCE0005,"CHARLESTON 0.9 S, IL US",39.472102,-88.176334,207,9/14/15,.,.,0,0,.,.,.,.,.,.,.,,,,,
US1ILCE0005,"CHARLESTON 0.9 S, IL US",39.472102,-88.176334,207,9/15/15,.,.,0,0,.,.,.,.,.,.,.,,,,,
US1ILCE0005,"CHARLESTON 0.9 S, IL US",39.472102,-88.176334,207,9/16/15,.,.,0,0,.,.,.,.,.,.,.,,,,,
US1ILCE0005,"CHARLESTON 0.9 S, IL US",39.472102,-88.176334,207,9/17/15,.,.,0,0,.,.,.,.,.,.,.,,,,,
US1ILCE0005,"CHARLESTON 0.9 S, IL US",39.472102,-88.176334,207,9/18/15,.,.,0,0,.,.,.,.,.,.,.,,,,,
US1ILCE0005,"CHARLESTON 0.9 S, IL US",39.472102,-88.176334,207,9/19/15,.,.,0.45,.,.,.,.,.,.,.,.,,,,,
US1ILCE0005,"CHARLESTON 0.9 S, IL US",39.472102,-88.176334,207,9/20/15,.,.,0,0,.,.,.,.,.,.,.,,,,,
US1ILCE0005,"CHARLESTON 0.9 S, IL US",39.472102,-88.176334,207,9/21/15,.,.,0,0,.,.,.,.,.,.,.,,,,,
US1ILCE0005,"CHARLESTON 0.9 S, IL US",39.472102,-88.176334,207,9/22/15,.,.,0,0,.,.,.,.,.,.,.,,,,,
US1ILCE0005,"CHARLESTON 0.9 S, IL US",39.472102,-88.176334,207,9/23/15,.,.,0,0,.,.,.,.,.,.,.,,,,,
US1ILCE0005,"CHARLESTON 0.9 S, IL US",39.472102,-88.176334,207,9/24/15,.,.,0,0,.,.,.,.,.,.,.,,,,,
US1ILCE0005,"CHARLESTON 0.9 S, IL US",39.472102,-88.176334,207,9/25/15,.,.,0,0,.,.,.,.,.,.,.,,,,,
US1ILCE0005,"CHARLESTON 0.9 S, IL US",39.472102,-88.176334,207,9/26/15,.,.,0,0,.,.,.,.,.,.,.,,,,,
US1ILCE0005,"CHARLESTON 0.9 S, IL US",39.472102,-88.176334,207,9/27/15,.,.,0,0,.,.,.,.,.,.,.,,,,,
US1ILCE0005,"CHARLESTON 0.9 S, IL US",39.472102,-88.176334,207,9/28/15,.,.,0,0,.,.,.,.,.,.,.,,,,,
US1ILCE0005,"CHARLESTON 0.9 S, IL US",39.472102,-88.176334,207,9/29/15,.,.,0.06,.,.,.,.,.,.,.,.,,,,,
US1ILCE0005,"CHARLESTON 0.9 S, IL US",39.472102,-88.176334,207,9/30/15,.,.,0.29,.,.,.,.,.,.,.,.,,,,,
US1ILCE0005,"CHARLESTON 0.9 S, IL US",39.472102,-88.176334,207,10/1/15,.,.,0,0,.,.,.,.,.,.,.,,,,,
US1ILCE0005,"CHARLESTON 0.9 S, IL US",39.472102,-88.176334,207,10/2/15,.,.,0,0,.,.,.,.,.,.,.,,,,,
US1ILCE0005,"CHARLESTON 0.9 S, IL US",39.472102,-88.176334,207,10/3/15,.,.,0.02,.,.,.,.,.,.,.,.,,,,,
US1ILCE0005,"CHARLESTON 0.9 S, IL US",39.472102,-88.176334,207,10/4/15,.,.,0,.,.,.,.,.,.,.,.,,,,,
US1ILCE0005,"CHARLESTON 0.9 S, IL US",39.472102,-88.176334,207,10/5/15,.,.,0,0,.,.,.,.,.,.,.,,,,,
US1ILCE0005,"CHARLESTON 0.9 S, IL US",39.472102,-88.176334,207,10/6/15,.,.,0,0,.,.,.,.,.,.,.,,,,,
US1ILCE0005,"CHARLESTON 0.9 S, IL US",39.472102,-88.176334,207,10/7/15,.,.,0,0,.,.,.,.,.,.,.,,,,,
US1ILCE0005,"CHARLESTON 0.9 S, IL US",39.472102,-88.176334,207,10/8/15,.,.,0,0,.,.,.,.,.,.,.,,,,,
US1ILCE0005,"CHARLESTON 0.9 S, IL US",39.472102,-88.176334,207,10/9/15,.,.,0,0,.,.,.,.,.,.,.,,,,,
US1ILCE0005,"CHARLESTON 0.9 S, IL US",39.472102,-88.176334,207,10/10/15,.,.,0,.,.,.,.,.,.,.,.,,,,,
US1ILCE0005,"CHARLESTON 0.9 S, IL US",39.472102,-88.176334,207,10/11/15,.,.,0,0,.,.,.,.,.,.,.,,,,,
US1ILCE0005,"CHARLESTON 0.9 S, IL US",39.472102,-88.176334,207,10/12/15,.,.,0,0,.,.,.,.,.,.,.,,,,,
US1ILCE0005,"CHARLESTON 0.9 S, IL US",39.472102,-88.176334,207,10/13/15,.,.,0,0,.,.,.,.,.,.,.,,,,,
US1ILCE0005,"CHARLESTON 0.9 S, IL US",39.472102,-88.176334,207,10/14/15,.,.,0,0,.,.,.,.,.,.,.,,,,,
US1ILCE0005,"CHARLESTON 0.9 S, IL US",39.472102,-88.176334,207,10/15/15,.,.,0,0,.,.,.,.,.,.,.,,,,,
US1ILCE0005,"CHARLESTON 0.9 S, IL US",39.472102,-88.176334,207,10/16/15,.,.,0,0,.,.,.,.,.,.,.,,,,,
US1ILCE0005,"CHARLESTON 0.9 S, IL US",39.472102,-88.176334,207,10/17/15,.,.,0,0,.,.,.,.,.,.,.,,,,,
US1ILCE0005,"CHARLESTON 0.9 S, IL US",39.472102,-88.176334,207,10/18/15,.,.,0,0,.,.,.,.,.,.,.,,,,,
US1ILCE0005,"CHARLESTON 0.9 S, IL US",39.472102,-88.176334,207,10/19/15,.,.,0,0,.,.,.,.,.,.,.,,,,,
US1ILCE0005,"CHARLESTON 0.9 S, IL US",39.472102,-88.176334,207,10/20/15,.,.,0,0,.,.,.,.,.,.,.,,,,,
US1ILCE0005,"CHARLESTON 0.9 S, IL US",39.472102,-88.176334,207,10/21/15,.,.,0.01,.,.,.,.,.,.,.,.,,,,,
US1ILCE0005,"CHARLESTON 0.9 S, IL US",39.472102,-88.176334,207,10/22/15,.,.,0,0,.,.,.,.,.,.,.,,,,,
US1ILCE0005,"CHARLESTON 0.9 S, IL US",39.472102,-88.176334,207,10/23/15,.,.,0,0,.,.,.,.,.,.,.,,,,,
US1ILCE0005,"CHARLESTON 0.9 S, IL US",39.472102,-88.176334,207,10/24/15,.,.,0.02,.,.,.,.,.,.,.,.,,,,,
US1ILCE0005,"CHARLESTON 0.9 S, IL US",39.472102,-88.176334,207,10/25/15,.,.,0.01,.,.,.,.,.,.,.,.,,,,,
US1ILCE0005,"CHARLESTON 0.9 S, IL US",39.472102,-88.176334,207,10/26/15,.,.,0,0,.,.,.,.,.,.,.,,,,,
US1ILCE0005,"CHARLESTON 0.9 S, IL US",39.472102,-88.176334,207,10/27/15,.,.,0.13,.,.,.,.,.,.,.,.,,,,,
US1ILCE0005,"CHARLESTON 0.9 S, IL US",39.472102,-88.176334,207,10/28/15,.,.,1.32,.,.,.,.,.,.,.,.,,,,,
US1ILCE0005,"CHARLESTON 0.9 S, IL US",39.472102,-88.176334,207,10/29/15,.,.,0.04,.,.,.,.,.,.,.,.,,,,,
US1ILCE0005,"CHARLESTON 0.9 S, IL US",39.472102,-88.176334,207,10/30/15,.,.,0,0,.,.,.,.,.,.,.,,,,,
US1ILCE0005,"CHARLESTON 0.9 S, IL US",39.472102,-88.176334,207,10/31/15,.,.,0.02,.,.,.,.,.,.,.,.,,,,,
US1ILCE0005,"CHARLESTON 0.9 S, IL US",39.472102,-88.176334,207,11/1/15,.,.,0.12,.,.,.,.,.,.,.,.,,,,,
US1ILCE0005,"CHARLESTON 0.9 S, IL US",39.472102,-88.176334,207,11/2/15,.,.,0,0,.,.,.,.,.,.,.,,,,,
US1ILCE0005,"CHARLESTON 0.9 S, IL US",39.472102,-88.176334,207,11/3/15,.,.,0,0,.,.,.,.,.,.,.,,,,,
US1ILCE0005,"CHARLESTON 0.9 S, IL US",39.472102,-88.176334,207,11/4/15,.,.,0,0,.,.,.,.,.,.,.,,,,,
