rowID,snakeID,day,month,year,count,time,tempC,alive,rd.meter,northerly,westerly,orientation,orientCode,fence.bucket,sex,gravid,gut,svl,tl,mass,bci,recap,fecund,comments
836,.,22,10,2011,2049,1653,12,N,.,4363150,399412,.,.,.,F,N,N,121,36,0.92,0.007603306,N,.,.
837,.,22,10,2011,2049,1655,12,N,.,4363050,399438,.,.,.,F,N,N,289,72,8.36,0.028927336,N,.,.
839,.,22,10,2011,2049,1659,12,N,.,4362941,399451,.,.,.,F,N,N,293,73,9.91,0.033822526,N,.,.
841,.,22,10,2011,2049,1703,12,N,.,4362906,399455,.,.,.,F,N,N,300,54,12.09,0.0403,N,.,.
842,.,22,10,2011,2049,1705,12,N,.,4362912,399453,.,.,.,M,N,N,124,41,1.06,0.008548387,N,.,.
843,.,22,10,2011,2049,1705,12,N,.,4362912,399453,.,.,.,M,N,N,240,81,6.55,0.027291667,N,.,.
844,.,22,10,2011,2049,1710,12,N,.,4362738,399598,.,.,.,F,N,N,271,72,8.62,0.031808118,N,.,.
846,.,22,10,2011,2049,1712,12,N,.,4362718,399666,.,.,.,F,N,N,294,74,8.74,0.029727891,N,.,.
847,.,22,10,2011,2049,1712,12,N,.,4362718,399666,.,.,.,M,N,N,137,47,1.75,0.012773723,N,.,.
848,.,22,10,2011,2049,1717,12,N,.,4362713,399786,.,.,.,F,N,N,280,67,8.22,0.029357143,N,.,.
849,.,22,10,2011,2049,1718,12,N,.,4362710,399799,.,.,.,M,N,N,118,.,0.93,0.007881356,N,.,.
850,.,22,10,2011,2049,1718,12,N,.,4362710,399799,.,.,.,M,N,N,249,87,5.41,0.021726908,N,.,.
851,.,22,10,2011,2049,1723,12,N,.,4362520,400071,.,.,.,F,N,N,118,31,0.65,0.005508475,N,.,.
852,.,22,10,2011,2049,1723,12,N,.,4362520,400071,.,.,.,F,N,N,127,37,0.96,0.007559055,N,.,.
853,.,22,10,2011,2049,1725,12,N,.,4362479,400125,.,.,.,F,N,N,131,34,0.97,0.00740458,N,.,.
854,.,22,10,2011,2049,1726,12,N,.,4362462,400136,.,.,.,F,N,N,136,36,0.98,0.007205882,N,.,.
855,.,22,10,2011,2049,1728,12,N,.,4362373,400164,.,.,.,M,N,N,257,85,6.03,0.023463035,N,.,.
856,.,22,10,2011,2049,1729,12,N,.,4362345,400161,.,.,.,F,N,N,229,79,9.63,0.042052402,N,.,.
858,.,22,10,2011,2049,1733,12,N,.,4362241,400100,.,.,.,M,N,N,240,57,4.84,0.020166667,N,.,.
859,.,22,10,2011,2049,1737,12,N,.,4362185,400090,.,.,.,M,N,N,227,75,3.61,0.015903084,N,.,.
865,300,28,10,2011,2389,1441,11,Y,.,4362714,399822,.,.,f3 bD,M,N,N,252,78,6.52,0.025873016,N,.,.
866,301,28,10,2011,2389,1441,11,Y,.,4362714,399822,.,.,f3 bD,M,N,N,252,84,6.8,0.026984127,N,.,.
860,.,28,10,2011,2389,1427,11,N,.,4370520,399111,.,.,.,.,N,N,.,.,.,.,N,.,Dessicated
861,.,28,10,2011,2389,1428,11,N,.,4362389,400148,.,.,.,.,N,N,.,.,.,.,N,.,Dessicated
862,.,28,10,2011,2389,1431,11,N,.,4362406,400132,.,.,.,.,N,N,.,.,.,.,N,.,Dessicated
863,.,28,10,2011,2389,1432,11,N,.,4362466,400133,.,.,.,.,N,N,.,.,.,.,N,.,Dessicated
864,.,28,10,2011,2389,1434,11,N,.,4362518,400065,.,.,.,.,N,N,.,.,.,.,N,.,Dessicated
867,.,28,10,2011,2389,1441,11,N,.,4362714,399822,.,.,f3 bD,.,N,N,252,57,1.38,0.00547619,N,.,.
868,.,28,10,2011,2389,1447,11,N,.,4362723,399704,.,.,.,F,N,N,267,68,6.51,0.024382022,N,.,.
869,.,28,10,2011,2389,1450,11,N,.,4362731,399698,.,.,.,M,N,N,124,50,1.33,0.010725806,N,.,.
870,.,28,10,2011,2389,1451,11,N,.,4362740,399692,.,.,.,.,N,N,.,.,.,.,N,.,Dessicated
871,.,28,10,2011,2389,1504,11,N,.,4363439,399223,.,.,.,.,N,N,.,.,.,.,N,.,Dessicated
872,.,28,10,2011,2389,1506,11,N,.,4363457,399210,.,.,.,.,N,N,.,.,.,.,N,.,Dessicated
873,.,28,10,2011,2389,1507,11,N,.,4363491,399205,.,.,.,F,N,N,345,80,7.33,0.021246377,N,.,.
874,.,28,10,2011,2389,1507,11,N,.,4363807,399204,.,.,.,.,N,N,.,.,.,.,N,.,Dessicated
875,.,28,10,2011,2389,1507,11,N,.,4363807,399204,.,.,.,.,N,N,.,.,.,.,N,.,Dessicated
876,.,28,10,2011,2389,1517,11,N,.,4363977,399181,.,.,.,.,N,N,.,.,.,.,N,.,Dessicated
877,.,28,10,2011,2389,1520,11,N,.,4364108,399192,.,.,.,M,N,N,98,29,0.59,0.006020408,N,.,.
878,.,28,10,2011,2389,1522,11,N,.,4364120,399181,.,.,.,.,N,N,.,.,.,.,N,.,Dessicated
879,.,28,10,2011,2389,1522,11,N,.,4364125,399171,.,.,.,.,N,N,.,.,.,.,N,.,Dessicated
880,.,28,10,2011,2389,1529,11,N,.,4363681,399212,.,.,.,.,N,N,.,.,.,.,N,.,.
881,.,28,10,2011,2389,1546,11,N,.,4363741,399171,.,.,.,F,N,N,103,26,0.5,0.004854369,N,.,.
882,.,28,10,2011,2389,1548,11,N,.,4362688,399839,.,.,.,.,N,N,.,.,.,.,N,.,Dessicated
883,.,28,10,2011,2389,1554,11,N,.,4362488,400116,.,.,.,.,N,N,.,.,.,.,N,.,Dessicated
884,302,31,10,2011,2406,1427,10,Y,.,4370571,399033,Up,1,F1,F,N,N,94,29,0.37,0.00393617,N,.,coverboard
887,303,31,10,2011,2406,1505,10,Y,.,4363589,399119,Up,1,.,F,N,N,312,72,11.19,0.035865385,N,.,.
891,304,31,10,2011,2406,1527,10,Y,138,4362310,400195,Up,1,.,M,N,N,262,75,7.06,0.026946565,N,.,.
892,305,31,10,2011,2406,1527,10,Y,163,4362338,400201,Up,1,.,F,N,N,272,66,7.4,0.027205882,N,.,.
885,.,31,10,2011,2406,1500,10,N,.,4363478,399210,.,.,.,.,N,N,.,.,.,.,N,.,.
886,.,31,10,2011,2406,1501,10,N,.,4363496,399202,.,.,.,.,N,N,.,.,.,.,N,.,.
888,.,31,10,2011,2406,1508,10,N,.,4363617,399113,.,.,.,.,N,N,.,.,.,.,N,.,Dessicated
889,.,31,10,2011,2406,1512,10,N,.,4363770,399045,.,.,.,.,N,N,.,.,.,.,N,.,.
890,.,31,10,2011,2406,1513,10,N,.,4363756,399053,.,.,.,.,N,N,.,.,.,.,N,.,.
893,.,31,10,2011,2406,1537,10,N,.,4364397,399028,.,.,.,.,N,N,.,.,.,.,N,.,.
894,.,31,10,2011,2406,1537,10,N,.,4364397,399028,.,.,.,.,N,N,.,.,.,.,N,.,.
895,.,31,10,2011,2406,1608,10,N,.,4363435,399275,.,.,.,.,N,N,.,.,.,.,N,.,.
896,.,31,10,2011,2406,1620,10,N,.,4364392,399016,.,.,.,.,N,N,.,.,.,.,N,.,.
902,306,4,11,2011,2776,1544,9,Y,.,4363926,399055,Up,1,F8,M,N,N,108,33,0.88,0.008148148,N,.,coverboard
897,.,4,11,2011,2776,1517,9,N,.,4362363,400013,.,.,.,F,N,N,296,69,10.4,0.035135135,N,.,.
898,.,4,11,2011,2776,1521,9,N,.,4363298,399337,.,.,.,.,N,N,.,.,.,.,N,.,Dessicated
899,.,4,11,2011,2776,1528,9,N,.,4363450,399234,.,.,.,F,N,N,293,68,9.07,0.030955631,N,.,.
900,.,4,11,2011,2776,1530,9,N,.,4363551,399230,.,.,.,M,N,N,247,75,4.16,0.016842105,N,.,.
901,.,4,11,2011,2776,1536,9,N,.,4363651,399266,.,.,.,M,N,N,109,36,0.71,0.006513761,N,.,.
903,.,4,11,2011,2776,1551,9,N,.,4364148,399066,.,.,.,F,N,N,102,39,0.74,0.007254902,N,.,.
904,.,4,11,2011,2776,1619,9,N,.,4362927,399636,.,.,.,M,N,N,267,72,5.2,0.019475655,N,.,.
912,319,14,3,2012,.,1510,.,Y,.,4363392,399253,Up,1,f7 cb1,F,N,N,258,62,6.44,0.02496124,N,.,.
913,327,14,3,2012,.,1515,.,Y,.,4363700,399191,Down,0.1,f8 bC,F,N,N,328,87,27.33,0.083323171,N,.,.
914,328,14,3,2012,.,1515,.,Y,.,4363700,399191,Down,0.1,f8 bC,F,N,N,238,79,18.71,0.078613445,N,.,.
915,329,14,3,2012,.,1515,.,Y,.,4363700,399191,Down,0.1,f8 bC,F,N,N,331,78,11.54,0.034864048,N,.,.
911,330,14,3,2012,.,1505,.,Y,.,4363173,399412,Down,0.1,f6 cb1,F,N,N,334,86,11.65,0.03488024,N,.,.
910,333,14,3,2012,.,1450,.,Y,.,4362689,399865,Down,0.1,f3 cb4,M,N,N,118,37,0.99,0.008389831,N,.,.
909,335,14,3,2012,.,1445,.,Y,.,4362665,399829,Down,0.1,f3 cb1,F,N,N,123,35,1.03,0.008373984,N,.,.
919,336,14,3,2012,.,1550,.,Y,.,4362681,399881,Down,0.1,f3 50m E of end,M,N,N,227,73,4.27,0.018810573,N,.,.
921,337,14,3,2012,.,1600,.,Y,197,4362366,400211,Down,0.1,.,M,N,N,144,43,1.31,0.009097222,N,.,.
917,338,14,3,2012,.,1525,.,Y,.,4363929,399146,Up,1,f9 cb2,M,N,N,267,93,6.22,0.02329588,N,.,.
908,339,14,3,2012,.,1440,.,Y,.,4362658,399911,Down,0.1,f3 start,F,N,N,154,41,1.63,0.010584416,N,.,on road
918,340,14,3,2012,.,1540,.,Y,.,4362721,399672,Down,0.1,f4 10m E of start,M,N,N,279,89,7.61,0.027275986,N,.,.
905,341,14,3,2012,.,1415,.,Y,.,4362243,400195,Up,1,f1 cb4,F,N,N,260,68,6.71,0.025807692,N,.,.
906,342,14,3,2012,.,1415,.,Y,.,4362243,400195,Up,1,f1 cb4,M,N,N,247,76,5.16,0.020890688,N,.,.
907,343,14,3,2012,.,1415,.,Y,.,4362243,400195,Up,1,f1 cb4,M,N,N,237,76,5.12,0.021603376,N,.,.
920,344,14,3,2012,.,1550,.,Y,.,4362681,399869,Down,0.1,f3 cb3,F,N,N,242,64,5.83,0.024090909,N,.,on road edge
916,345,14,3,2012,.,1520,.,Y,.,4363793,399146,Down,0.1,.,F,N,N,277,11,7.17,0.025884477,N,.,"stub tail, road b/t 8 + 9"
922,346,14,3,2012,.,1709,.,Y,.,4363262,399336,Down,0.1,road b/t F6 + F7,M,N,N,124,41,1.03,0.008306452,N,.,.
923,314,15,3,2012,.,1345,.,Y,.,4362737,399647,Down,0.1,f4 25m W of start,M,N,N,151,53,1.6,0.010596026,N,.,.
926,315,15,3,2012,.,1400,.,Y,.,4362879,399482,Up,1,f5,F,N,N,291,72,9.63,0.033092784,N,.,start of 5
927,316,15,3,2012,.,1400,.,Y,.,4362879,399481,Down,0.1,f5,F,N,N,290,71,9.01,0.031068966,N,.,start of 5
924,317,15,3,2012,.,1352,.,Y,.,4362775,399544,Down,0.1,.,M,N,N,257,52,6.13,0.02385214,N,.,road b/t 4 + 5
931,318,15,3,2012,.,1432,.,Y,.,4363442,399217,Down,0.1,f7,M,N,N,276,94,6.84,0.024782609,N,.,.
929,320,15,3,2012,.,1420,.,Y,.,4363219,399386,Down,0.1,f6 bC,F,N,N,253,72,7.36,0.029090909,N,.,.
932,321,15,3,2012,.,1445,.,Y,.,4363698,399186,Down,0.1,f8 bC,F,N,N,136,36,1.27,0.009338235,N,.,found w/ 322
933,322,15,3,2012,.,1445,.,Y,.,4363698,399186,Down,0.1,f8 bC,F,N,N,118,31,0.92,0.00779661,N,.,found w/ 321
928,323,15,3,2012,.,1415,.,Y,.,4363201,399403,Up,1,f6 cb1,.,N,N,100,33,0.63,0.0063,N,.,.
930,325,15,3,2012,.,1428,.,Y,.,4363369,399257,.,.,f7 start,F,N,N,265,62,5.32,0.020075472,N,.,.
936,326,15,3,2012,.,1505,.,Y,.,4362725,399661,Down,0.1,f4 start,F,N,N,150,40,1.58,0.010533333,N,.,on road
934,331,15,3,2012,.,1454,.,Y,.,4363369,399267,Down,0.1,f7 start,F,N,N,305,73,18.44,0.060459016,N,.,road edge
935,332,15,3,2012,.,1500,.,Y,.,4363319,399310,Down,0.1,.,F,N,N,128,31,0.87,0.006796875,N,.,road b/t 6 + 7
937,334,15,3,2012,.,1515,.,Y,278,4362349,400200,Down,0.1,.,F,N,N,127,34,0.91,0.007165354,N,.,road b/t fence 1 + 2
925,2340,15,3,2012,.,1355,.,Y,.,4362785,399527,Down,0.1,.,F,N,N,301,76,10.3,0.034219269,N,.,road b/t 4 + 5
940,309,16,3,2012,.,1009,.,Y,.,4362664,399884,Down,0.1,f3 bB,F,N,N,269,66,7.33,0.027249071,N,.,on road
939,310,16,3,2012,.,958,.,Y,.,4363694,399190,Up,1,f8 bC,F,N,N,125,33,0.85,0.0068,N,.,.
941,312,16,3,2012,.,1016,.,Y,175,4362348,400192,Up,1,.,M,N,N,234,69,4.82,0.020598291,N,.,road b/t 1 + 2
938,313,16,3,2012,.,940,.,Y,.,4362735,399624,Up,1,f4 bB,M,N,N,264,84,6.16,0.023333333,N,.,.
942,307,17,3,2012,.,1326,.,Y,87,4362260,400200,Up,1,.,F,N,N,115,34,0.8,0.006956522,N,.,.
944,308,17,3,2012,.,1403,.,Y,.,4362764,399600,Up,1,f4 bC,F,N,N,292,69,8.11,0.027773973,N,.,.
943,311,17,3,2012,.,1347,.,Y,.,4362705,399744,.,.,.,M,N,N,135,42,1.14,0.008444444,N,.,road b/t 3 + 4
946,348,18,3,2012,.,1849,.,Y,.,4362743,399617,Down,0.1,f4 cb2,F,N,N,125,34,0.73,0.00584,N,.,cb on up side
945,349,18,3,2012,.,1800,.,Y,.,4363225,399375,Up,1,f6 cb4,F,N,N,242,79,5.18,0.021404959,N,.,cb on road side
947,350,18,3,2012,.,1904,.,Y,.,4362421,400195,Up,1,f1 cb3,M,N,N,242,79,5.18,0.021404959,N,.,.
948,347,19,3,2012,.,1700,.,Y,.,4363598,399196,Down,0.1,road b/t F7 + F8,F,N,N,107,33,0.66,0.006168224,N,.,.
949,351,19,3,2012,.,1831,.,Y,.,4362421,400176,Down,0.1,f2,F,N,N,136,18,1.71,0.012573529,N,.,stub tail 
950,.,21,3,2012,.,1831,.,N,.,4363485,399202,.,.,f7 20m N of end,.,N,N,.,.,.,.,N,.,flat
951,352,24,3,2012,.,1620,.,Y,.,4363178,399409,Down,0.1,f6 cb2,F,N,Y,131,38,1.4,0.010687023,N,.,two gut contents
952,353,25,3,2012,.,1310,.,Y,.,4363908,399146,Down,0.1,f9 cb1,F,N,N,141,37,1.05,0.007446809,N,.,.
953,.,27,3,2012,.,1320,.,N,.,4362071,400123,.,.,.,.,N,N,136,42,.,.,N,.,.
954,354,29,3,2012,.,1355,.,Y,.,4363209,399443,Up,1,f7 cb4,M,N,N,115,28,0.78,0.006782609,N,.,.
955,.,30,3,2012,.,1830,.,N,.,4363178,399409,.,.,f6 cb2,M,N,N,120,35,0.9,0.0075,N,.,.
957,355,1,4,2012,.,1534,.,Y,.,4363273,399329,Down,0.1,f6 10m N of end,F,Y,Y,301,45,10.93,0.036312292,N,16,"writhing on its back, stubby tail; leopar slug in gut"
956,.,1,4,2012,.,1152,.,N,.,4363395,399247,.,.,.,.,N,N,.,.,.,.,N,.,.
958,.,2,4,2012,.,1710,.,N,.,.,.,.,.,.,.,N,N,.,.,.,.,N,.,.
959,.,3,4,2012,.,1700,.,N,.,4363221,399378,.,.,f6 bG,F,N,N,110,29,0.68,0.006181818,N,.,.
960,3553,10,4,2012,.,1520,.,Y,.,4363425,399230,Down,0.1,f7 cb6,M,N,N,250,83,4.31,0.01724,N,.,wound on venter
961,356,18,4,2012,.,1914,.,Y,.,4362915,399483,Down,0.1,F5 cb4,M,N,N,227,72,4.3,0.018942731,N,.,.
962,.,18,4,2012,.,1914,.,N,.,4362919,399473,.,.,f5,F,N,N,280,75,8.15,0.029107143,N,.,.
963,357,19,4,2012,.,1736,.,Y,.,4362867,399492,Up,1,.,F,N,N,155,44,1.87,0.012064516,N,.,.
964,358,19,4,2012,.,1739,.,Y,.,4362915,399483,Down,0.1,f5 cb3,F,Y,N,283,73,12.14,0.042897527,N,8,.
965,359,24,4,2012,.,1305,.,Y,.,4362953,399470,Down,0.1,F5 cb8,M,N,N,153,47,1.6,0.010457516,N,.,.
966,.,4,5,2012,.,1510,.,N,.,4362797,399546,.,.,.,.,N,N,.,.,.,.,N,.,.
967,.,4,5,2012,.,1600,.,N,.,4363651,399198,.,.,f8 bE,.,N,N,.,.,.,.,N,.,.
968,360,8,5,2012,.,1451,.,Y,.,4362809,399535,Up,1,f5,F,Y,N,323,72,17.04,0.052755418,N,19,.
969,361,8,5,2012,.,1505,.,Y,.,4362915,399483,Down,0.1,f5 cb4,F,Y,N,311,73,13.42,0.043151125,N,11,.
970,362,10,5,2012,.,1800,.,Y,.,4362757,399587,Down,0.1,f4 cb8,F,Y,N,274,66,11.33,0.041350365,N,17,.
971,2363,15,5,2012,.,1515,.,Y,.,4362915,399483,Down,0.1,f5 cb3,F,Y,N,294,74,14.29,0.048605442,N,18,.
972,.,15,5,2012,.,1530,.,N,.,4363240,399237,.,.,f7,.,N,N,.,.,.,.,0,.,by F7
973,364,21,5,2012,.,1058,.,Y,.,4362904,399476,Down,0.1,f5,F,N,N,167,48,2.42,0.014491018,N,.,basking on rd.
974,.,24,5,2012,.,1120,.,N,.,4363914,399141,.,.,btwn f6&f7,F,Y,N,305,74,14.45,0.047377049,N,17,.
975,365,29,5,2012,.,1445,.,Y,.,4363228,399363,Up,1,f6 cb6,F,Y,N,318,73,17.63,0.055440252,N,16,.
976,366,30,5,2012,.,1758,.,Y,.,4362840,399489,Down,0.1,.,F,N,N,167,42,2.38,0.014251497,N,.,on rd.
977,367,3,6,2012,.,1045,.,Y,.,4363329,399290,Up,1,btwn f6&f7,F,N,N,116,30,1,0.00862069,N,.,basking on rd.
978,.,3,6,2012,.,1125,.,N,.,4362881,399477,.,.,f5 bA,M,N,N,163,48,.,.,N,.,depredated in bucket
980,368,5,6,2012,.,1815,.,Y,.,4362738,399621,Down,0.1,f4 cb3,F,Y,N,317,76,15.76,.,N,19,.
981,369,5,6,2012,.,1816,.,Y,.,4362738,399621,Up,1,f4 cb4,M,N,N,175,60,3.19,.,N,.,.
979,1181,5,6,2012,.,1750,.,Y,.,4363230,399371,Down,0.1,f6 cb6,F,Y,N,280,63,12.14,.,N,15,.
982,371,6,6,2012,.,1830,.,Y,.,4362885,399475,Down,0.1,f5,F,N,N,180,48,2.81,.,N,.,basking on rd.
983,370,8,6,2012,.,1100,.,Y,.,.,.,.,.,cb opp. f3 start,F,Y,N,285,67,12.98,.,N,11,.
984,372,11,6,2012,.,1828,.,Y,.,4363326,399294,Down,0.1,btwn f6&f7,F,Y,N,255,64,10.84,.,N,14,.
985,.,12,6,2012,.,1220,.,N,.,4363090,399435,.,.,btwn f5&f6,F,N,N,324,79,.,.,N,.,DOR
986,.,24,6,2012,.,1100,.,Y,.,.,.,Down,0.1,f1 bB,M,N,N,188,65,.,.,N,.,died in pitfall (live @ capture)
993,384,29,9,2012,.,1030,.,Y,.,4362776,399506,Up,1,F4 parking,M,N,N,120,39,1.43,.,N,.,.
1000,386,29,9,2012,.,1112,.,Y,.,4363576,399198,Up,1,F 7/8,F,N,N,255,61,6.67,.,N,.,.
997,387,29,9,2012,.,1100,.,Y,.,4363394,399142,Up,1,.,F,N,N,129,34,1.25,.,N,.,.
996,388,29,9,2012,.,1052,.,Y,.,4363472,399202,Up,1,.,M,N,N,128,36,1.28,.,N,.,.
1007,389,29,9,2012,.,.,.,Y,.,4363639,399192,Up,1,f7,F,N,N,130,34,1.19,.,N,.,.
1001,390,29,9,2012,.,1117,.,Y,.,4363740,399167,Up,1,.,F,N,N,127,35,1.13,.,N,.,.
1006,391,29,9,2012,.,1131,.,Y,.,4362779,399515,Up,1,f4 parking,M,N,N,123,43,1.29,.,N,.,.
999,392,29,9,2012,.,1109,.,Y,.,4363606,399193,Up,1,.,F,N,N,126,35,1.1,.,N,.,.
1005,393,29,9,2012,.,1129,.,Y,.,4362883,399480,Up,1,.,F,N,N,141,37,1.64,.,N,.,.
1003,394,29,9,2012,.,1125,.,Y,.,4363009,399452,Up,1,on  road,F,N,N,150,36,1.68,.,N,.,.
991,395,29,9,2012,.,1025,.,Y,.,4363611,399190,Up,1,on road  ,M,N,N,127,42,1.23,.,N,.,.
998,396,29,9,2012,.,1106,.,Y,.,4363659,399192,Up,1,on road along F8,M,N,N,122,39,0.96,.,N,.,.
1002,397,29,9,2012,.,1122,.,Y,.,4363181,399408,Up,1,on road along f6,M,N,N,121,35,0.94,.,N,.,.
1004,3841,29,9,2012,.,1125,.,Y,.,4363003,399455,Up,1,.,M,N,N,204,70,4.38,.,N,.,.
987,.,29,9,2012,.,1001,.,Y,.,4362506,400102,.,.,on road 10m W of f2,M,N,N,114,36,.,.,N,.,DOR
988,.,29,9,2012,.,1015,.,N,.,4363390,399245,.,.,.,M,N,N,118,37,0.62,.,N,.,flat
989,.,29,9,2012,.,1020,.,N,.,4363410,399230,.,.,.,.,N,N,.,.,.,.,3,.,dessicated 
990,.,29,9,2012,.,1023,.,N,.,4362843,399482,.,.,on road between f 3/4,.,N,N,.,.,.,.,N,.,.
992,.,29,9,2012,.,1025,.,N,.,4363284,399320,.,.,.,M,N,N,189,60,2.47,.,N,.,.
994,.,29,9,2012,.,1035,.,N,.,4363032,399445,.,.,.,M,N,N,123,31,1.07,.,N,.,.
995,.,29,9,2012,.,1045,.,N,.,4363680,399324,.,.,.,.,N,N,.,.,.,.,6,.,dessicated 
1059,399,30,9,2012,.,1712,.,Y,.,4363015,399452,Up,1,.,F,N,N,149,39,1.53,.,N,.,.
1061,400,30,9,2012,.,1721,.,Y,.,.,.,Down,0.1,f6/cbb,F,N,N,102,26,0.68,.,N,.,lateral scar mid-body
1069,401,30,9,2012,.,1800,.,Y,.,.,.,.,.,F8BC,F,N,N,127,33,1.06,.,N,.,.
1070,402,30,9,2012,.,1800,.,Y,.,.,.,.,.,F8BC,M,N,N,125,38,1.05,.,N,.,.
1071,403,30,9,2012,.,1800,.,Y,.,.,.,.,.,F8BD,F,N,N,126,15,1.03,.,N,.,.
1081,404,30,9,2012,.,.,.,Y,.,.,.,.,.,.,F,N,N,139,36,1.42,.,N,.,"N:39∞24, 605 W: 088∞10, 06"
1080,405,30,9,2012,.,1846,.,Y,.,.,.,Down,0.1,F4M6,F,N,N,224,59,5.66,.,N,.,.
1082,406,30,9,2012,.,.,.,Y,.,4362302,400200,Up,.,F1,M,N,N,125,31,1.52,.,N,.,.
1034,408,30,9,2012,.,1418,.,Y,.,4362992,399458,.,.,.,F,N,N,140,36,1.46,.,N,.,B
1043,409,30,9,2012,.,1438,.,Y,.,4363347,399285,Up,1,.,F,N,N,116,30,0.98,.,N,.,C
1044,410,30,9,2012,.,1442,.,Y,.,4363325,399301,Up,1,.,F,N,N,116,29,0.93,.,N,.,D
1083,412,30,9,2012,.,.,.,Y,.,.,.,.,.,.,F,N,N,131,36,1.36,.,N,.,.
1055,3981,30,9,2012,.,1650,.,Y,.,4362819,399507,Up,1,between f 4/5,F,N,N,147,40,1.48,.,N,.,SM 25
1008,.,30,9,2012,.,1305,.,N,.,4362415,400185,.,.,47M S F2,.,N,N,.,.,.,.,9,.,SJM#1
1009,.,30,9,2012,.,1307,.,N,.,4362388,400203,.,.,52M South F2,.,N,N,.,.,.,.,11,.,SJM#2
1010,.,30,9,2012,.,1313,.,N,.,4362425,400189,.,.,23M S F2,.,N,N,.,.,.,.,17,.,SJM#3
1011,.,30,9,2012,.,1319,.,N,.,4362486,400142,.,.,.,.,N,N,.,.,.,.,1,.,SJM#4
1012,.,30,9,2012,.,1324,.,N,.,4362628,399952,.,.,30ME F3 START,.,N,N,.,.,.,.,6,.,SJM#5
1013,.,30,9,2012,.,1329,.,N,.,4362701,399806,.,.,35MW of F3 END,.,N,N,.,.,.,.,4,.,SJM#6
1014,.,30,9,2012,.,1335,.,N,.,4362714,399700,.,.,40ME F4,.,N,N,.,.,.,.,9,.,SJM#7
1015,.,30,9,2012,.,1338,.,N,.,4362735,399625,.,.,ALONG 4,.,N,N,.,.,.,.,1,.,SJM#10
1016,.,30,9,2012,.,1338,.,N,.,4362735,399625,.,.,ALONG 4,.,N,N,.,.,.,.,6,.,SJM#8
1017,.,30,9,2012,.,1339,.,N,.,4362742,399607,.,.,.,.,N,N,.,.,.,.,1,.,SJM#9
1018,.,30,9,2012,.,1345,.,N,.,4362742,399607,.,.,.,.,N,N,.,.,.,.,2,.,SJM#11
1019,.,30,9,2012,.,1347,.,N,.,4362775,399601,.,.,.,.,N,N,.,.,.,.,0,.,SJM#12
1020,.,30,9,2012,.,1347,.,N,.,4362775,399601,.,.,.,.,N,N,.,.,.,.,2,.,SJM#13
1021,.,30,9,2012,.,1349,.,N,.,4362758,399579,.,.,.,.,N,N,.,.,.,.,0,.,SJM#14
1022,.,30,9,2012,.,1353,.,N,.,4362762,399565,.,.,.,.,N,N,.,.,.,.,0,.,SJM#15#16
1023,.,30,9,2012,.,1355,.,N,.,4362767,399511,.,.,.,.,N,N,.,.,.,.,14,.,SJM#17#18
1024,.,30,9,2012,.,1400,.,N,.,4362794,399517,.,.,.,M,N,N,131,36,.,.,N,.,SM 20
1025,.,30,9,2012,.,1401,.,N,.,4362804,399509,.,.,.,.,N,N,.,.,.,.,48,.,dessicated SM 22
1026,.,30,9,2012,.,1403,.,N,.,4362804,399509,.,.,.,M,N,N,119,29,.,.,N,.,SM 23
1027,.,30,9,2012,.,1403,.,N,.,4362809,399509,.,.,.,.,N,N,162,52,.,.,N,.,SM 24
1028,.,30,9,2012,.,1405,.,N,.,4362831,399501,.,.,.,M,N,N,139,41,.,.,N,.,.
1029,.,30,9,2012,.,1406,.,N,.,4362851,399482,.,.,.,M,N,N,136,41,.,.,N,.,SM 26
1030,.,30,9,2012,.,1409,.,N,.,4362851,399484,.,.,.,F,N,N,158,44,.,.,N,.,SM 27
1031,.,30,9,2012,.,1410,.,N,.,4362851,399484,.,.,.,M,N,N,122,37,.,.,N,.,SM 28
1032,.,30,9,2012,.,1412,.,N,.,4362855,399485,.,.,.,.,N,N,.,.,.,.,76,.,dessicated SM 30
1033,.,30,9,2012,.,1417,.,N,.,4362983,399466,.,.,.,.,N,N,.,.,.,.,69,.,Dessicated
1035,.,30,9,2012,.,1421,.,N,.,4363092,399435,.,.,.,.,N,N,.,.,.,.,0,.,dessicated SM 31
1036,.,30,9,2012,.,1423,.,N,.,4363225,399366,.,.,.,.,N,N,.,.,.,.,N,.,dessicated SM 32
1037,.,30,9,2012,.,1425,.,N,.,4363297,399342,.,.,.,.,N,N,.,.,.,.,N,.,Dessicated
1038,.,30,9,2012,.,1425,.,N,.,4363290,399326,Up,.,.,F,N,N,126,35,1.08,.,N,.,E
1039,.,30,9,2012,.,1426,.,N,.,4363303,399318,.,.,.,.,N,N,.,.,.,.,N,.,SM 34
1040,.,30,9,2012,.,1427,.,N,.,4363322,399305,.,.,.,.,N,N,.,.,.,.,N,.,dessicated SM35
1041,.,30,9,2012,.,1428,.,N,.,4363335,399288,.,.,.,M,N,N,137,39,.,.,N,.,.
1042,.,30,9,2012,.,1434,.,N,.,4363402,399236,.,.,.,F,N,N,138,37,1.25,.,75,.,SM38
1045,.,30,9,2012,.,1443,.,N,.,4363294,399315,.,.,.,.,N,N,.,.,.,.,N,.,SM 42
1046,.,30,9,2012,.,1447,.,N,.,4363276,399332,.,.,.,F,N,N,245,66,5.09,.,N,.,SM 43
